isbn13,region,retailer,asin,title_name,authors,sales_rank,list_price,print_list_price,price,currency,rating,categories,pages,hours_to_read,total_words,publisher,release_date,imprint,isbn,language,download_options,supported_devices,timestamp,url
9780369705877,US,Kobo US,,The Amish Nurse's Suitor and The Nanny's Amish Family,Carrie Lighte,8372,,,5.990,USD,5.0,"Inspired Romance, Romance, Fiction & Literature, Religious",416,8 - 9,113k,Harlequin,"August 24, 2021",Love Inspired Amish Collection,9780369705877,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:58:48,https://www.kobo.com/us/en/ebook/the-amish-nurse-s-suitor-and-the-nanny-s-amish-family
9780369705174,US,Kobo US,,Virgin River Collection Volume 2,Robyn Carr,3294,,,16.990,USD,4.46,"Short Stories, Romance, Fiction & Literature, Contemporary",400,31 - 34,378k,MIRA Books,"April 12, 2021",MIRA,9780369705174,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:27,https://www.kobo.com/us/en/ebook/virgin-river-collection-volume-2-1
9780369704849,US,Kobo US,,The Forbidden,Heather Graham,2355,,,9.990,USD,4.59,"Thrillers, Police Procedural, Science Fiction & Fantasy, Mystery & Suspense, Horror",400,6 - 7,85k,MIRA Books,"July 27, 2021",MIRA,9780369704849,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:58:44,https://www.kobo.com/us/en/ebook/the-forbidden-31
9780369704771,US,Kobo US,,Stranded in the Mountains,Geri Krotow,11716,,,3.990,USD,0,"Religious, Fiction & Literature, Romantic Suspense, Romance",238,4 - 5,64k,Harlequin,"May 24, 2022",Inspirational Mountain Rescue Collection,9780369704771,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:00,https://www.kobo.com/us/en/ebook/stranded-in-the-mountains
9780369705358,US,Kobo US,,The MacKade Brothers Collection,Nora Roberts,2233,,,19.990,USD,4.80,"Short Stories, Romance, Fiction & Literature, Contemporary",384,18 - 19,233k,Silhouette,"May 17, 2021",Silhouette Special Releases,9780369705358,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:57,https://www.kobo.com/us/en/ebook/the-mackade-brothers-collection-1
9780369705341,US,Kobo US,,The Fall of Shane Mackade,Nora Roberts,54,,,6.990,USD,4.38,"Romance, Contemporary Women, Family & Relationships, Siblings, Contemporary, Family Relationships, Nonfiction, Fiction & Literature",384,4 - 5,61k,Silhouette,"April 12, 2021",Silhouette Special Releases,9780369705341,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:58,https://www.kobo.com/us/en/ebook/the-fall-of-shane-mackade-6
9780369705570,US,Kobo US,,Goddess with a Blade Vol 1,Lauren Dane,1130,,,9.990,USD,4.67,"Romance, Science Fiction & Fantasy, Anthologies, Fantasy, Paranormal, Fiction & Literature",909,20 - 22,247k,Carina Press,"January 11, 2021",Carina Press,9780369705570,English,EPUB 3 (DRM-Free),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:59:51,https://www.kobo.com/us/en/ebook/goddess-with-a-blade-vol-1
9780369704894,US,Kobo US,,Snow Angel Cove,RaeAnne Thayne,3659,,,7.990,USD,4.78,"Family Life, Fiction & Literature, Contemporary, Romance",384,6 - 7,88k,HQN Books,"February 8, 2021",HQN Books,9780369704894,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:58:44,https://www.kobo.com/us/en/ebook/snow-angel-cove-8
9780369705129,US,Kobo US,,Thunder Point Collection Volume 3,Robyn Carr,3385,,,14.990,USD,,"Short Stories, Romance, Fiction & Literature, Contemporary",400,22 - 24,270k,MIRA Books,"March 15, 2021",MIRA,9780369705129,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 18:00:39,https://www.kobo.com/us/en/ebook/thunder-point-collection-volume-3
9780369704788,US,Kobo US,,Cold Case at Cardwell Ranch & Boots and Bullets,B.J. Daniels,13071,,,5.990,USD,5.0,"Romance, Fiction & Literature, Westerns, Romantic Suspense",384,9 - 10,115k,Harlequin,"July 27, 2021",Harlequin,9780369704788,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:05,https://www.kobo.com/us/en/ebook/cold-case-at-cardwell-ranch-boots-and-bullets
9780369704740,US,Kobo US,,Surviving the Storm,P.A. DePaul,7214,,,3.990,USD,0,"Religious, Fiction & Literature, Romantic Suspense, Romance",220,4 - 5,59k,Harlequin,"January 25, 2022",Inspirational Mountain Rescue Collection,9780369704740,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:34,https://www.kobo.com/us/en/ebook/surviving-the-storm-17
9780369705044,US,Kobo US,,All the Things We Need,Megan Hart,28640,,,6.990,USD,0,"Romance, Contemporary Women, Contemporary, Erotica, Fiction & Literature",400,7 - 8,100k,MIRA Books,"January 11, 2021",MIRA,9780369705044,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 18:00:47,https://www.kobo.com/us/en/ebook/all-the-things-we-need
9780369704955,US,Kobo US,,Did Someone Say Fiancée?,Wendy Markham,28647,,,6.990,USD,0,"Contemporary Women, Romance, Fiction & Literature, Contemporary",307,6 - 7,83k,Graydon House Books,"April 12, 2021",Graydon House,9780369704955,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:06,https://www.kobo.com/us/en/ebook/did-someone-say-fiancee
9780369705822,US,Kobo US,,April in Spain,John Banville,1339,,,13.990,USD,3.79,"Thrillers, Traditional British, Mystery & Suspense, International, Fiction & Literature",295,7 - 8,91k,Hanover Square Press,"October 5, 2021",Hanover Square Press,9780369705822,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:58:56,https://www.kobo.com/us/en/ebook/april-in-spain
9780369705242,US,Kobo US,,Dark Hearts,Sharon Sala,16118,,,7.990,USD,4.77,"Thrillers, Romance, Mystery & Suspense, Romantic Suspense, Contemporary",400,6 - 7,82k,MIRA Books,"May 17, 2021",MIRA,9780369705242,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:37,https://www.kobo.com/us/en/ebook/dark-hearts-15
9780369705112,US,Kobo US,,8 Sandpiper Way,Debbie Macomber,17273,,,15.990,USD,4.80,"Contemporary Women, Romance, Fiction & Literature, Contemporary",400,6 - 7,89k,MIRA Books,"March 15, 2021",MIRA,9780369705112,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:58:51,https://www.kobo.com/us/en/ebook/8-sandpiper-way-9
9780369705419,US,Kobo US,,Come Midnight,Kat Martin,5039,,,12.990,USD,4.40,"Thrillers, Romance, Romantic Suspense, Action Suspense, Fiction & Literature",384,1 - 2,25k,HQN Books,"June 1, 2021",HQN Books,9780369705419,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:08,https://www.kobo.com/us/en/ebook/come-midnight
9780369705495,US,Kobo US,,Only Yours,Susan Mallery,7878,,,8.490,USD,4.5,"Family Life, Fiction & Literature, Contemporary, Romance",384,7 - 8,90k,HQN Books,"January 11, 2021",HQN Books,9780369705495,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 18:00:05,https://www.kobo.com/us/en/ebook/only-yours-14
9780369704993,US,Kobo US,,A Place to Belong,RaeAnne Thayne,4973,,,5.990,USD,4.5,"Romance, Fiction & Literature, Westerns, Contemporary",421,9 - 10,114k,Harlequin,"April 27, 2021",Harlequin,9780369704993,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:08,https://www.kobo.com/us/en/ebook/a-place-to-belong-30
9780369705969,US,Kobo US,,Merry Christmas Cowboy,Maisey Yates,3577,,,9.990,USD,4.36,"Romance, Fiction & Literature, Westerns",384,8 - 9,104k,HQN Books,"October 25, 2022",HQN Books,9780369705969,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:59,https://www.kobo.com/us/en/ebook/merry-christmas-cowboy-8
9780369706409,US,Kobo US,,The Rancher's Baby Surprise and The Cowboy's Unexpected Baby,Kat Brookes,336,,,5.990,USD,0,"Inspired Romance, Romance, Fiction & Literature, Religious",436,9 - 10,118k,Harlequin,"July 27, 2021",Love Inspired MMP 2in1 Western (Western Collection),9780369706409,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:58:49,https://www.kobo.com/us/en/ebook/the-rancher-s-baby-surprise-and-the-cowboy-s-unexpected-baby
9780369705662,US,Kobo US,,A Forgery of Roses,Jessica S. Olson,1404,,,13.990,USD,4.20,"Teen, Kids, Young Adult - YA, Fantasy, Fantasy and Magic",304,8 - 9,111k,Inkyard Press,"March 29, 2022",Inkyard Press,9780369705662,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:58:51,https://www.kobo.com/us/en/ebook/a-forgery-of-roses
9780369706362,US,Kobo US,,The Viscount Who Vexed Me,Julia London,7202,,,6.990,USD,4.54,"Historical, Contemporary Women, Romance, Fiction & Literature",384,7 - 8,94k,Harlequin,"May 23, 2023",Canary Street Press,9780369706362,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:48,https://www.kobo.com/us/en/ebook/the-viscount-who-vexed-me-2
9780369705587,US,Kobo US,,Goddess with a Blade Vol 2,Lauren Dane,997,,,9.990,USD,4.60,"Paranormal, Romance, Fantasy, Science Fiction & Fantasy",928,20 - 22,252k,Carina Press,"February 1, 2021",Carina Press,9780369705587,English,EPUB 3 (DRM-Free),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 18:01:20,https://www.kobo.com/us/en/ebook/goddess-with-a-blade-vol-2
9780369705648,US,Kobo US,,The Iron Sword,Julie Kagawa,1366,,,13.990,USD,4.5,"Teen, Kids, Young Adult - YA, Myths and Legends, Fantasy, Fantasy and Magic",304,6 - 7,88k,Inkyard Press,"February 1, 2022",Inkyard Press,9780369705648,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:42,https://www.kobo.com/us/en/ebook/the-iron-sword-1
9780369706829,US,Kobo US,,The Innocent Carrying His Legacy,Jackie Ashenden,1215,,,4.990,USD,4.0,"Romance, Family & Relationships, Contemporary, Family Relationships, Nonfiction",224,4 - 5,57k,Harlequin,"June 29, 2021",Harlequin Presents,9780369706829,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:57,https://www.kobo.com/us/en/ebook/the-innocent-carrying-his-legacy
9780369705686,US,Kobo US,,This Cursed Crown,Alexandra Overy,3037,,,15.990,USD,4.0,"Teen, Kids, Young Adult - YA, Myths and Legends, Fantasy, Fantasy and Magic",304,9 - 10,124k,Inkyard Press,"December 6, 2022",Inkyard Press,9780369705686,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:14,https://www.kobo.com/us/en/ebook/this-cursed-crown
9780369706690,US,Kobo US,,Montana Mail-Order Bride,Janet Tronstad,11723,,,4.990,USD,5.0,"Historical, Religious, Fiction & Literature, Romance",278,5 - 6,75k,Harlequin,"February 22, 2022",Inspirational Historical Collection,9780369706690,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:01,https://www.kobo.com/us/en/ebook/montana-mail-order-bride-1
9780369705761,US,Kobo US,,Suspicious,Heather Graham,6749,,,4.990,USD,4.25,"Short Stories, Romance, Romantic Suspense, Contemporary, Fiction & Literature",239,4 - 5,65k,Harlequin,"January 11, 2021",Harlequin Special Releases,9780369705761,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:46,https://www.kobo.com/us/en/ebook/suspicious-15
9780369704948,US,Kobo US,,Confessions of a One Night Stand,Wendy Markham,28644,,,6.990,USD,0,"Contemporary Women, Romance, Fiction & Literature, Contemporary",271,5 - 6,73k,Graydon House Books,"March 15, 2021",Graydon House,9780369704948,English,EPUB 2 (Adobe DRM),"DESKTOP, eREADERS, TABLETS, IOS, ANDROID",2024-08-02 17:58:59,https://www.kobo.com/us/en/ebook/confessions-of-a-one-night-stand
9780369705532,US,Kobo US,,Stolen Identity,Lisa Harris,11721,,,1.990,USD,0,"Religious, Fiction & Literature, Romantic Suspense, Romance",220,4 - 5,60k,Harlequin,"December 14, 2020",Love Inspired Suspense,9780369705532,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:17,https://www.kobo.com/us/en/ebook/stolen-identity-21
9780369706003,US,Kobo US,,Mountain Guardian,Lisa Harris,11725,,,6.990,USD,0,"Religious, Fiction & Literature, Romantic Suspense, Romance",415,8 - 9,112k,Harlequin,"April 13, 2021",Love Inspired MMP 2in1 Mountain,9780369706003,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:15,https://www.kobo.com/us/en/ebook/mountain-guardian
9780369705006,US,Kobo US,,A Cold Creek Secret and A Brevia Beginning,RaeAnne Thayne,1024,,,5.990,USD,3.83,"Romance, Fiction & Literature, Westerns, Contemporary",424,9 - 10,115k,Harlequin,"July 27, 2021",Harlequin,9780369705006,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:17,https://www.kobo.com/us/en/ebook/a-cold-creek-secret-and-a-brevia-beginning
9780369705211,US,Kobo US,,1022 Evergreen Place,Debbie Macomber,14176,,,7.990,USD,4.44,"Contemporary Women, Romance, Fiction & Literature, Contemporary",346,7 - 8,94k,MIRA Books,"May 17, 2021",MIRA,9780369705211,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:08,https://www.kobo.com/us/en/ebook/1022-evergreen-place-9
9780369706478,US,Kobo US,,The Cowboy's Watch,Delores Fossen,8901,,,5.990,USD,4.62,"Romance, Fiction & Literature, Westerns, Romantic Suspense",410,8 - 9,111k,Harlequin,"June 29, 2021",Harlequin,9780369706478,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:58:57,https://www.kobo.com/us/en/ebook/the-cowboy-s-watch
9780369706249,US,Kobo US,,A Promise of Forgiveness,Jo Ann Brown,8374,,,11.990,USD,4.67,"Inspired Romance, Romance, Contemporary",300,7 - 8,93k,Harlequin,"February 22, 2022",Love Inspired Trade,9780369706249,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:14,https://www.kobo.com/us/en/ebook/a-promise-of-forgiveness
9780369705402,US,Kobo US,,A Brambleberry Summer,RaeAnne Thayne,7881,,,5.990,USD,3.5,"Family Life, Fiction & Literature, Contemporary, Romance",384,8 - 9,110k,Harlequin,"June 29, 2021",Harlequin,9780369705402,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:57,https://www.kobo.com/us/en/ebook/a-brambleberry-summer
9780369707307,US,Kobo US,,Harlequin Presents November 2021 - Box Set 2 of 2,Carol Marinelli,8196,,,15.990,USD,4.0,"Short Stories, Romance, Fiction & Literature, Contemporary",224,16 - 17,200k,Harlequin,"October 26, 2021",Harlequin Presents,9780369707307,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:30,https://www.kobo.com/us/en/ebook/harlequin-presents-november-2021-box-set-2-of-2
9780369706928,US,Kobo US,,The Secret Behind the Greek's Return,Michelle Smart,40904,,,4.990,USD,4.20,"Romance, Contemporary",224,3 - 4,52k,Harlequin,"July 27, 2021",Harlequin Presents,9780369706928,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:50,https://www.kobo.com/us/en/ebook/the-secret-behind-the-greek-s-return
9780369707079,US,Kobo US,,Beauty in the Billionaire's Bed,Louise Fuller,52352,,,4.990,USD,3.67,"Romance, Contemporary",224,4 - 5,57k,Harlequin,"August 24, 2021",Harlequin Presents,9780369707079,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:06,https://www.kobo.com/us/en/ebook/beauty-in-the-billionaire-s-bed
9780369706027,US,Kobo US,,The Holiday Heartbreaker,Maisey Yates,5707,,,5.990,USD,5.0,"Romance, Fiction & Literature, Westerns, Contemporary",384,8 - 9,106k,Harlequin,"September 26, 2023",Canary Street Press,9780369706027,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:23,https://www.kobo.com/us/en/ebook/the-holiday-heartbreaker
9780369706874,US,Kobo US,,My Forbidden Royal Fling,Clare Connelly,49307,,,4.990,USD,3.5,"Romance, Contemporary",224,3 - 4,53k,Harlequin,"June 29, 2021",Harlequin Presents,9780369706874,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:08,https://www.kobo.com/us/en/ebook/my-forbidden-royal-fling
9780369706607,US,Kobo US,,His Texas Christmas Gift,Meg Maxwell,1649,,,5.990,USD,0,"Family Life, Fiction & Literature, Contemporary, Romance",407,8 - 9,110k,Harlequin,"October 26, 2021",Harlequin,9780369706607,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:54,https://www.kobo.com/us/en/ebook/his-texas-christmas-gift-1
9780369706973,US,Kobo US,,The Flaw in His Red-Hot Revenge,Abby Green,56376,,,4.990,USD,4.0,"Romance, Contemporary",224,4 - 5,59k,Harlequin,"July 27, 2021",Harlequin Presents,9780369706973,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:06,https://www.kobo.com/us/en/ebook/the-flaw-in-his-red-hot-revenge
9780369707000,US,Kobo US,,Harlequin Presents - August 2021 - Box Set 2 of 2,Maisey Yates,7601,,,15.990,USD,2.5,"Short Stories, Romance, Fiction & Literature, Contemporary",224,16 - 17,208k,Harlequin,"July 27, 2021",Harlequin Presents,9780369707000,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:28,https://www.kobo.com/us/en/ebook/harlequin-presents-august-2021-box-set-2-of-2
9780369706256,US,Kobo US,,Claiming Her Legacy,Linda Goodnight,11717,,,11.990,USD,4.0,"Historical, Religious, Fiction & Literature, Romance",315,7 - 8,97k,Harlequin,"April 26, 2022",Love Inspired Trade,9780369706256,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:29,https://www.kobo.com/us/en/ebook/claiming-her-legacy
9780369706980,US,Kobo US,,Off-Limits to the Crown Prince,Kali Anthony,49281,,,4.990,USD,3.0,"Romance, Contemporary",224,4 - 5,59k,Harlequin,"July 27, 2021",Harlequin Presents,9780369706980,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:28,https://www.kobo.com/us/en/ebook/off-limits-to-the-crown-prince
9780369706492,US,Kobo US,,Colorado Christmas Magic,Caitlin McKenna,35702,,,4.990,USD,4.17,"Romance, Fiction & Literature, Contemporary",341,7 - 8,92k,Carina Press,"October 5, 2021",Carina Press,9780369706492,English,EPUB 3 (DRM-Free),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:17,https://www.kobo.com/us/en/ebook/colorado-christmas-magic
9780369705884,US,Kobo US,,The Lost and Found Girl,Maisey Yates,6668,,,13.990,USD,4.40,"Family Life, Romance, Contemporary Women, Contemporary, Fiction & Literature",384,8 - 9,106k,HQN Books,"July 26, 2022",HQN Books,9780369705884,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:03,https://www.kobo.com/us/en/ebook/the-lost-and-found-girl-3
9780369706720,US,Kobo US,,The Rancher's Want Ad Mix-Up,Megan Besing,11725,,,4.990,USD,0,"Historical, Religious, Fiction & Literature, Romance",289,6 - 7,78k,Harlequin,"April 26, 2022",Inspirational Historical Collection,9780369706720,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:23,https://www.kobo.com/us/en/ebook/the-rancher-s-want-ad-mix-up
9780369706621,US,Kobo US,,Taking on Twins,Teri Wilson,15452,,,5.990,USD,0,"Family Life, Fiction & Literature, Contemporary, Romance",394,8 - 9,107k,Harlequin,"December 28, 2021",Harlequin,9780369706621,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:05,https://www.kobo.com/us/en/ebook/taking-on-twins-12
9780369706058,US,Kobo US,,An Honest Lie,Tarryn Fisher,81,,,14.990,USD,4.0,"Thrillers, Mystery & Suspense, Fiction & Literature, Psychological",329,8 - 9,102k,Graydon House Books,"April 26, 2022",Graydon House,9780369706058,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:39,https://www.kobo.com/us/en/ebook/an-honest-lie
9780369705983,US,Kobo US,,One Little Spark,Ellie Banks,7443,,,10.990,USD,5.0,"Thrillers, Family Life, Fiction & Literature, Mystery & Suspense",384,7 - 8,98k,Harlequin,"May 23, 2023",Canary Street Press,9780369705983,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:58,https://www.kobo.com/us/en/ebook/one-little-spark-2
9780369705259,US,Kobo US,,The Lester Family Trilogy,Stephanie Laurens,4628,,,12.990,USD,4.29,"Historical, Short Stories, Romance, Fiction & Literature",400,20 - 22,256k,MIRA Books,"May 17, 2021",MIRA,9780369705259,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:19,https://www.kobo.com/us/en/ebook/the-lester-family-trilogy
9780369706133,US,Kobo US,,"Long, Tall Texans: Donavan/Emmett",Diana Palmer,13068,,,4.990,USD,5.0,"Short Stories, Romance, Fiction & Literature, Westerns",,,,Harlequin,"December 29, 2020",Harlequin Red Diamond Collection,9780369706133,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:59:33,https://www.kobo.com/us/en/ebook/long-tall-texans-donavan-emmett
9780369706126,US,Kobo US,,Nanny Dearest,Flora Collins,8432,,,14.990,USD,2.90,"Thrillers, Family Life, Fiction & Literature, Mystery & Suspense",400,6 - 7,89k,MIRA Books,"November 30, 2021",MIRA,9780369706126,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:15,https://www.kobo.com/us/en/ebook/nanny-dearest-4
